14/01/2022;622;A;MZN;0,08514000;0,08758000;63,20000000;65,00000000
14/01/2022;625;A;ERN;0,36530000;0,36900000;15,00000000;15,15000000
14/01/2022;630;A;NGN;0,01334000;0,01338000;413,79000000;414,79000000
14/01/2022;635;A;AOA;0,01007000;0,01010000;547,80000000;549,60000000
14/01/2022;640;A;TWD;0,20050000;0,20060000;27,59400000;27,60400000
14/01/2022;642;A;TRY;0,40780000;0,40850000;13,54900000;13,57100000
14/01/2022;660;A;PEN;1,42840000;1,43040000;3,86950000;3,87450000
14/01/2022;665;A;BTN;0,07469000;0,07471000;74,08500000;74,10000000
14/01/2022;670;A;MRO;0,01542000;0,01555000;356,00000000;359,00000000
14/01/2022;671;A;MRU;0,15170000;0,15320000;36,13010000;36,49010000
14/01/2022;680;B;TOP;2,39080000;2,49070000;0,43200000;0,45000000
14/01/2022;685;A;MOP;0,68950000;0,69030000;8,01800000;8,02600000
14/01/2022;706;A;ARS;0,05328000;0,05329000;103,86000000;103,87000000
14/01/2022;715;A;CLP;0,00675400;0,00676900;817,72000000;819,37000000
14/01/2022;720;A;COP;0,00137900;0,00138200;4005,06000000;4013,05000000
14/01/2022;721;B;COU;0,40510000;0,40520000;0,07320000;0,07320000
14/01/2022;725;A;CUP;0,23060000;0,23060000;24,00000000;24,00000000
14/01/2022;730;A;DOP;0,09580000;0,09601000;57,65000000;57,77000000
14/01/2022;735;A;PHP;0,10790000;0,10800000;51,26100000;51,28100000
14/01/2022;741;A;MXN;0,27240000;0,27260000;20,30450000;20,31500000
14/01/2022;745;A;UYU;0,12400000;0,12440000;44,50000000;44,64000000
14/01/2022;755;B;BWP;0,47870000;0,48040000;0,08650000;0,08680000
14/01/2022;760;A;MWK;0,00669900;0,00682700;810,70000000;826,20000000
14/01/2022;766;A;ZMW;0,32220000;0,32320000;17,12500000;17,17500000
14/01/2022;770;A;GTQ;0,71690000;0,71930000;7,69500000;7,72000000
14/01/2022;775;A;MMK;0,00309800;0,00312800;1769,50000000;1786,50000000
14/01/2022;778;B;PGK;1,53580000;1,61900000;0,27750000;0,29250000
14/01/2022;779;A;HRK;0,84120000;0,84190000;6,57430000;6,57920000
14/01/2022;780;A;LAK;0,00048950;0,00049090;11275,00000000;11305,00000000
14/01/2022;785;A;ZAR;0,36020000;0,36030000;15,36010000;15,36270000
14/01/2022;795;A;CNY;0,87110000;0,87130000;6,35240000;6,35310000
14/01/2022;796;A;CNH;0,87090000;0,87110000;6,35400000;6,35480000
14/01/2022;800;A;QAR;1,51960000;1,52060000;3,64000000;3,64200000
14/01/2022;805;A;OMR;14,37110000;14,38010000;0,38490000;0,38510000
14/01/2022;810;A;YER;0,02209000;0,02214000;250,00000000;250,50000000
14/01/2022;815;A;IRR;0,00013180;0,00013180;42000,00000000;42000,00000000
14/01/2022;820;A;SAR;1,47470000;1,47500000;3,75240000;3,75280000
14/01/2022;825;A;KHR;0,00135500;0,00136200;4064,00000000;4084,00000000
14/01/2022;828;A;MYR;1,32400000;1,32510000;4,17700000;4,18000000
14/01/2022;830;A;RUB;0,07263000;0,07266000;76,17250000;76,20250000
14/01/2022;831;A;BYN;2,13650000;2,15650000;2,56660000;2,59040000
14/01/2022;835;A;TJS;0,48980000;0,49020000;11,29000000;11,30000000
14/01/2022;840;A;MUR;0,12590000;0,12680000;43,65000000;43,95000000
14/01/2022;845;A;NPR;0,04664000;0,04665000;118,64000000;118,66000000
14/01/2022;850;A;SCR;0,42530000;0,42540000;13,01110000;13,01120000
14/01/2022;855;A;LKR;0,02726000;0,02730000;202,75000000;203,00000000
14/01/2022;860;A;INR;0,07467000;0,07468000;74,11400000;74,12000000
14/01/2022;865;A;IDR;0,00038700;0,00038720;14295,00000000;14299,00000000
14/01/2022;870;A;MVR;0,35710000;0,35890000;15,42000000;15,50000000
14/01/2022;875;A;PKR;0,03136000;0,03148000;175,80000000;176,50000000
14/01/2022;880;A;ILS;1,78030000;1,78160000;3,10670000;3,10870000
14/01/2022;892;A;KGS;0,06524000;0,06529000;84,78020000;84,83450000
14/01/2022;893;A;UZS;0,00051030;0,00051080;10834,97000000;10844,97000000
14/01/2022;905;A;BDT;0,06434000;0,06450000;85,81000000;86,02000000
14/01/2022;912;B;WST;2,09750000;2,16970000;0,37900000;0,39200000
14/01/2022;913;A;KZT;0,01271000;0,01272000;435,23000000;435,57000000
14/01/2022;915;A;MNT;0,00191800;0,00195900;2825,00000000;2885,00000000
14/01/2022;920;A;VUV;0,04921000;0,04946000;111,91000000;112,47000000
14/01/2022;930;A;KRW;0,00465400;0,00465600;1188,83000000;1189,07000000
14/01/2022;946;A;TZS;0,00239300;0,00240300;2303,00000000;2313,00000000
14/01/2022;950;A;KES;0,04874000;0,04883000;113,35000000;113,55000000
14/01/2022;955;A;UGX;0,00156800;0,00157200;3520,00000000;3530,00000000
14/01/2022;960;A;SOS;0,00950900;0,00962600;575,00000000;582,00000000
14/01/2022;975;A;PLN;1,39470000;1,39570000;3,96570000;3,96810000
14/01/2022;978;B;EUR;6,32740000;6,32860000;1,14330000;1,14340000
14/01/2022;998;A;XAU;324,02220000;324,05740000;0,01708000;0,01708000
